Line_Type_____MDLTYP,Single Value,1,M (455),"M, M, M, M, M",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
LINKED_MATERIAL_PROCESSING_DISTRICT_____MDLMPD,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
LINKED_MATERIAL_PROCESSING_MAIN_LINE_____MDLMPM,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
LINKED_MATERIAL_PROCESSING_ORDER_NUMBER_____MDLMPO,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
LINKED_ORIGINAL_ORDER_DISTRICT_____MDLOOD,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
LINKED_ORIGINAL_ORDER_NUMBER_____MDLOON,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
MACHINE_HOURS_____MDMHRS,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
Machine_Hrs_____MDMHR,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
Machine_Mins_____MDMIN,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
Main_Line#_____MDMLIN,Single Value,1,1.0 (455),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
MULTIPLE_LINKED_ORDER_QUANTITY_____MDMLOQ,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
MULTI-STEP_SETUP_FLAG_____MDRSTK,Single Value,1,N (455),"N, N, N, N, N",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
No_of_cuts_____MDULBK,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
OPERATIONAL_BURDEN_COST_____MDOPRB,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
OPERATIONAL_BURDEN_COST_PER_LINE_____MDOPRL,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
Order_Type_____MDTYPE,Single Value,1,O (455),"O, O, O, O, O",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
ORDER_WHOLE_INCHES_____MDINCH,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
ORG_ORD_WEIGHT_____MDUOWT,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
ORIGINAL_ORDERED_WHOLE_INCHES_____MDORIN,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
PRODUCTION_MACHINE_____MDMCH,Single Value,1,1.0 (455),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
PRORATED_WHOLE_ORDER_COST_AMOUNT_____MDWCCS,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
SHOP_FLOOR_AREA#_____MDSFA#,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
Size_4_____MDSIZ4,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
SLIT_COIL_SHEET_ANALYSIS_FLAG_____MDSLIT,Single Value,1,S (9)," ,  ,  ,  ,  ",nvarchar,(MAX),455,0,446,0.00%,98.02%,0,7
TOTAL_FTS_____MDPFTS,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
TOTAL_INCL_1_PRICE_FOR_ADDTL_CHARGES_____MDMLAC,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
TOTAL_INCL_1_PRICE_FOR_PROCESS_CHRGS_____MDMLPC,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
TOTAL_INCL_1_PRICE_FOR_WHOLE_ORDER_CHRGS_____MDMLWC,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
TOTAL_SQUARE_FT_____MDPSFT,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
Unit_Weight_____MDUNTW,Single Value,1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
Y_=_YES__N_=_NO_____MDCUTY,Single Value,1,Y (455),"Y, Y, Y, Y, Y",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,7
Y_=_YES__N_=_NO_____MDRLF,Single Value,1,0 (1)," ,  ,  ,  ,  ",nvarchar,(MAX),455,0,454,0.00%,99.78%,0,7
=_OPEN__C_=_CLOSED_____MDCLOS,Flag (2 Values),2,"P (432), C (12)","P, P, P, P, P",nvarchar,(MAX),455,0,11,0.00%,2.42%,Flag,10
COSTING_METHOD_UNIT_COST_UOM_____MDCUOM,Flag (2 Values),2,"FT  (450), LB  (5)","FT , FT , FT , FT , FT ",nvarchar,(MAX),455,0,0,0.00%,0.00%,Flag,10
INBOUND_ORDER_DISTRICT_____MDIBOD,Flag (2 Values),2,"0.0 (454), 1.0 (1)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,Flag,10
INBOUND_ORDER_NUMBER_____MDIBOR,Flag (2 Values),2,"0.0 (454), 400208.0 (1)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,Flag,10
ORDER_UNIT_MEASURE_____MDIUOM,Flag (2 Values),2,"FT  (448), LB  (7)","FT , FT , FT , FT , FT ",nvarchar,(MAX),455,0,0,0.00%,0.00%,Flag,10
ORIGINAL_ORDERED_UOM_____MDOUOM,Flag (2 Values),2,"LB  (450), FT  (5)","LB , LB , LB , LB , LB ",nvarchar,(MAX),455,0,0,0.00%,0.00%,Flag,10
Y_=_YES__N_=_NO_____MDFLAG,Flag (2 Values),2,"N (448), * (1)","N, N, N, N, N",nvarchar,(MAX),455,0,6,0.00%,1.32%,Flag,10
COMPLETION_CENTURY_____MDCCC,Date (Suffix),1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
COMPLETION_DAY_____MDCDD,Date (Suffix),1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
COMPLETION_MONTH_____MDCMM,Date (Suffix),1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
COMPLETION_YEAR_____MDCYY,Date (Suffix),1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
Last_Maintained_Century_____MDLMCC,Date (Suffix),1,20.0 (455),"20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
Last_Maintained_Day_____MDLMDD,Date (Suffix),31,Distinct: 31,"6.0, 17.0, 18.0, 11.0, 28.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
Last_Maintained_Month_____MDLMMM,Date (Suffix),12,"5.0 (54), 10.0 (44), 3.0 (44), 11.0 (40), 8.0 (40), 1.0 (39), 7.0 (39), 6.0 (37), 4.0 (33), 9.0 (33)","5.0, 9.0, 4.0, 4.0, 1.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
Last_Maintained_Year_____MDLMYY,Date (Suffix),9,"24.0 (162), 23.0 (151), 22.0 (83), 25.0 (45), 15.0 (8), 14.0 (2), 16.0 (2), 18.0 (1), 21.0 (1)","23.0, 24.0, 23.0, 24.0, 23.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
PRODUCTION_CENTURY_____MDPCC,Date (Suffix),2,"20.0 (444), 0.0 (11)","20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
PRODUCTION_DAY_____MDPDD,Date (Suffix),32,Distinct: 32,"22.0, 5.0, 24.0, 8.0, 26.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
PRODUCTION_MONTH_____MDPMM,Date (Suffix),13,"5.0 (53), 10.0 (44), 3.0 (43), 11.0 (40), 1.0 (39), 6.0 (37), 7.0 (37), 8.0 (36), 9.0 (33), 12.0 (32)","0.0, 2.0, 11.0, 10.0, 6.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
PRODUCTION_YEAR_____MDPYY,Date (Suffix),10,"24.0 (160), 23.0 (148), 22.0 (82), 25.0 (41), 0.0 (11), 15.0 (8), 21.0 (2), 14.0 (1), 18.0 (1), 20.0 (1)","0.0, 24.0, 22.0, 24.0, 22.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
REQUESTED_SHIP_CENTURY_____MDRQCC,Date (Suffix),1,20.0 (455),"20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
REQUESTED_SHIP_DAY_____MDRQDD,Date (Suffix),31,Distinct: 31,"21.0, 7.0, 8.0, 20.0, 17.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
REQUESTED_SHIP_MONTH_____MDRQMM,Date (Suffix),12,"5.0 (56), 10.0 (50), 3.0 (43), 11.0 (39), 6.0 (39), 1.0 (38), 7.0 (38), 8.0 (37), 9.0 (35), 12.0 (31)","2.0, 5.0, 10.0, 10.0, 9.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
REQUESTED_SHIP_YEAR_____MDRQYY,Date (Suffix),9,"24.0 (160), 23.0 (146), 22.0 (87), 25.0 (45), 15.0 (8), 21.0 (3), 14.0 (2), 16.0 (2), 17.0 (2)","22.0, 23.0, 23.0, 25.0, 24.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
TOTAL_ADDTL_CHRGS_COST_____MDADCC,Date (Suffix),1,0.0 (455),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
TOTAL_PROCESS_COST_____MDPRCC,Date (Suffix),304,Distinct: 304,"7167.3000000000002, 433.0, 17475.470000000001, 1168.0, 455.0",nvarchar,(MAX),455,0,0,0.00%,0.00%,0,11
ALLOY_____MDALOY,All Whitespace,0,(All Whitespace),"        ,         ,         ,         ,         ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
CALCULATED_RESTOCK_PRICE_UOM_____MDCRSU,All Whitespace,0,(All Whitespace),"   ,    ,    ,    ,    ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
CUSTOMER_PART_NUMBER_____MDCPRT,All Whitespace,0,(All Whitespace),"                         ,                          ,                          ,                          ,                          ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
Extra_Flag_____MDFLAG1,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
Extra_Flag_____MDFLAG2,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
Extra_Flag_____MDFLAG3,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
INBOUND_ORDER_TYPE_____MDIBOT,All Whitespace,0,(All Whitespace),"  ,   ,   ,   ,   ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
ITEM_SUB-CLASS_____MDSCLS,All Whitespace,0,(All Whitespace),"        ,         ,         ,         ,         ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
Part#_Revision_____MDPRTR,All Whitespace,0,(All Whitespace),"     ,      ,      ,      ,      ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
SCRAP_ITEM_____MDSCRP,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
Setup_type_____MDSTPT,All Whitespace,0,(All Whitespace),"  ,   ,   ,   ,   ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
TEMPER_____MDTEMP,All Whitespace,0,(All Whitespace),"      ,       ,       ,       ,       ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
TOLERANCE_CHECK_PROBLEM_____MDTOLP,All Whitespace,0,(All Whitespace),"  ,   ,   ,   ,   ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
Y_=_YES__N_=_NO__1_=_#_CHRGS_____MDPCF,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
Y_=_YES__N_=_NO__1_=_#_CHRGS_____MDPCF1,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
Y_=_YES__N_=_NO__1_=_#_CHRGS_____MDPCF2,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),455,0,455,0.00%,100.00%,0,12
