Exchange_Rate_____OOXRAT,Text,891,Distinct: 891,"1.24118295, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
FREIGHT____OUT__COST_____OOFRTO,Text,44,Distinct: 44,"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
FREIGHT_SALES_____OOFRTS,Text,162,Distinct: 162,"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
GROSS_MARGIN_$_AMT_____OOGM$,Text,94353,Distinct: 94353,"335.63999999999999, 389.12, 255.75999999999999, 20.280000000000001, 165.84999999999999",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
GROSS_MARGIN_%_____OOGMPC,Text,11924,Distinct: 11924,"29.02, 62.509999999999998, 63.689999999999998, 37.130000000000003, -216.63999999999999",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
GROSS_PROFIT_$_AMT_____OOGP$,Text,94353,Distinct: 94353,"331.63999999999999, 606.70000000000005, 4939.0299999999997, 193.25999999999999, 128.34",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
INSIDE_SALESMAN_NUMBER_____OOISMN,Text,31,Distinct: 31,"9.0, 4.0, 8.0, 3.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
MATERIAL_COST_____OOMCST,Text,94001,Distinct: 94001,"1523.3099999999999, 38.719999999999999, 0.0, 8604.8099999999995, 3380.5100000000002",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
MATERIAL_SALES_____OOMSLS,Text,73387,Distinct: 73387,"78.120000000000005, 1790.3399999999999, 2293.75, 16750.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
NET_A/R_____OONAR,Text,63957,Distinct: 63957,"615.0, 614.22000000000003, 1933.0, 3639.6500000000001, 205.02000000000001",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
NET_COST_____OONCST,Text,99756,Distinct: 99756,"69.829999999999998, 5992.3400000000001, 85.150000000000006, 61.770000000000003, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
NET_SALES_____OONSAL,Text,63449,Distinct: 63449,"412.93000000000001, 75.0, 760.5, 3600.0, 905.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
OUTSIDE_SALESMAN_2_NUMBER_____OOSMN2,Text,21,Distinct: 21,"0.0, 0.0, 0.0, 0.0, 14.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
OUTSIDE_SALESMAN_NUMBER_____OOOSMN,Text,21,Distinct: 21,"3.0, 6.0, 57.0, 1.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
SALES__DISCOUNT_____OODISC,Text,4643,Distinct: 4643,"0.0, 0.0, 0.0, 43.0, 402.61000000000001",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
STATE_ABBREV_____OOSTAT,Text,55,Distinct: 55,"TX, TX, LA, TX, TX",nvarchar,(MAX),153764,0,635,0.00%,0.41%,0,4
STATE_SALES_TAX_AMOUNT_____OOSTXA,Text,8592,Distinct: 8592,"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
TAXABLE_AMOUNT_____OOTXAB,Text,10386,Distinct: 10386,"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
Time_____OOITIM,Text,34800,Distinct: 34800,"161527.0, 90924.0, 154145.0, 84429.0, 151552.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
TOTAL_ORDER_WEIGHT_____OOTWGT,Text,67643,Distinct: 67643,"70.924000000000007, 588.74400000000003, 437.553, 8265.4599999999991, 1042.9839999999999",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,4
ADDITIONAL_CHARGE_COST_INSIDE_____OOACSI,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
ADMINISTRATIVE__BURDEN__COST_____OOADMB,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Back_Order_Held_____OOBKOH,Single Value,1,N (153762),"N, N, N, N, N",nvarchar,(MAX),153764,0,2,0.00%,0.00%,0,7
BRANCH_SHIPPED_FROM_____OOBRSH,Single Value,1,1.0 (153764),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
CITY_SALES_TAX_AMOUNT_____OOCTXA,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
CITY_SALES_TAX_RATE_____OOCTRT,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
COMPANY_NUMBER_____OOCOMP,Single Value,1,1.0 (153764),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
CONSULT_ON_PRICE_____OOCLSY,Single Value,1,N (153764),"N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Contract_Held_(Y/N)_____OOHCNT,Single Value,1,N (153762),"N, N, N, N, N",nvarchar,(MAX),153764,0,2,0.00%,0.00%,0,7
COUNTY_SALES_TAX_AMOUNT_____OOCNXA,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
COUNTY_SALES_TAX_RATE_____OOCNRT,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Credit_Held_Reason_____OOCHRS,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
CUSTOMER_DISTRICT_____OOCDIS,Single Value,1,1.0 (153764),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
CUSTOMER_PRICE_CLASS_____OOPRCL,Single Value,1,01 (153764),"01, 01, 01, 01, 01",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
CUTTING_CHARGE_COST_INSIDE_____OOCCSI,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
CUTTING_CHARGE_SALES_INSIDE_____OOCSLI,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Debit_Card_Used_____OODEBIT,Single Value,1,N (617)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153147,0.00%,99.60%,0,7
DELIVERY_HOLD_FOR_RELEASE_____OODHFR,Single Value,1,N (153764),"N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Delivery_Rcpt_Printed_____OODLVP,Single Value,1,Y (17)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153747,0.00%,99.99%,0,7
Driver#_____OODRVR,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Driver_Dist#_____OODRDS,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
DUTY_COST_EXT_____OODCST,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
EX_ADDTL_CHARGE_SALES_INSIDE_____OOXASI,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
EX_ADDTL_CHARGE_SALES_OUTSIDE_____OOXASO,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
EX_CUTTING_CHARGE_SALES_INSIDE_____OOXCSI,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
EX_FREIGHT_SALES_____OOXFSL,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
EX_WHOLE_ORDER_CHARGE_SALES_____OOXWCS,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
EXCH_CITY_TAX_AMT_____OOXCTA,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
EXCH_COUNTY_TAX_AMT_____OOXCNA,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Exch_Currency_____OOXCTY,Single Value,1,CAD (10251),"   ,    ,    ,    ,    ",nvarchar,(MAX),153764,0,143513,0.00%,93.33%,0,7
EXCH_FED_TAX_AMT_____OOXFTA,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
EXCH_OTHER_TAX_AMT_____OOXOTA,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Exch_Rate_Lock_____OOXRLK,Single Value,1,N (153578),"N, N, N, N, N",nvarchar,(MAX),153764,0,186,0.00%,0.12%,0,7
Export_Hold_(Y/N)_____OOEXPH,Single Value,1,N (153762),"N, N, N, N, N",nvarchar,(MAX),153764,0,2,0.00%,0.00%,0,7
FEDERAL_SALES_TAX_AMOUNT_____OOFTXA,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
FREIGHT___IN__COST_____OOFRTI,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
HANDLING_CHARGE_____OOHNDL,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Held_From_Material_Processing_(Y/N)_____OOHMP,Single Value,1,N (153762),"N, N, N, N, N",nvarchar,(MAX),153764,0,2,0.00%,0.00%,0,7
HORIZON_START_DATE_____OOHSTR,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
HORIZON_STOP_DATE_____OOHSTP,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Inv_Comp_____OOICMP,Single Value,1,1.0 (153764),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Misc._Billing_____OOSCRT,Single Value,1,Y (166)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153598,0.00%,99.89%,0,7
O/E_Dist#_____OODIST,Single Value,1,1.0 (153764),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
OPERATIONAL___BURDEN__COST_____OOOPRB,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
ORIGINAL_ORDER_DISTRICT_____OOBODI,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
ORIGINAL_ORDER_DISTRICT_____OOOOD#,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
ORIGINAL_ORDER_NUMBER_____OOOON#,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
ORIGINAL_ORDER_ORDER_#_____OOBOOD,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
OTHER_SALES_TAX_AMOUNT_____OOOTXA,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
OTHER_SALES_TAX_RATE_____OOOTRT,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
OUTSIDE_SALESMAN_2_COMMISSIONED_Y/N_____OOSMC2,Single Value,1,N (153764),"N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
OUTSIDE_SALESMAN_DISTRICT_____OOOSMD,Single Value,1,1.0 (153764),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Price_Held_(Y/N)_____OOPRIC,Single Value,1,N (153762),"N, N, N, N, N",nvarchar,(MAX),153764,0,2,0.00%,0.00%,0,7
PROCESSING_CHARGE_____OOPSSG,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Proforma_Invoice_Produced_____OOPRFI,Single Value,1,Y (1)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153763,0.00%,100.00%,0,7
Referenced_On_A_C/M_____OORFCM,Single Value,1,Y (5135)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,148629,0.00%,96.66%,0,7
RELEASE_CREATION_DATE_____OORCDT,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
RELEASE_CREATION_TIME_____OORCTM,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
RELEASE_NUMBER_____OORELS,Single Value,1,Q               (1),"               ,                ,                ,                ,                ",nvarchar,(MAX),153764,0,153763,0.00%,100.00%,0,7
Scheduling_Hold_Flag_____OOSCHH,Single Value,1,N (8495)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,145269,0.00%,94.48%,0,7
Ship_Held_(Y/N)_____OOSHPH,Single Value,1,N (153763),"N, N, N, N, N",nvarchar,(MAX),153764,0,1,0.00%,0.00%,0,7
Special_Chg_Order_____OOSPCO,Single Value,1,N (153731),"N, N, N, N, N",nvarchar,(MAX),153764,0,33,0.00%,0.02%,0,7
